country_name,country_code,discipline,event,team_id,athlete_firstname,athlete_lastname,athlete_birthdate,athlete_age,athlete_sex,athlete_height_cm,athlete_weight_kg,athlete_medal
Australia,AUS,Swimming,"200 metres Breaststroke, Women",277,Abbey Grace,Harkin,1998-05-06,23,Female,,,
Australia,AUS,Swimming,"100 metres Butterfly, Women",278,Emma Jennifer,McKeon,1994-05-24,27,Female,180.0,60.0,bronze
Australia,AUS,Swimming,"100 metres Butterfly, Women",279,Brianna,Throssell,1996-02-10,25,Female,175.0,61.0,
Australia,AUS,Swimming,"200 metres Butterfly, Women",280,Brianna,Throssell,1996-02-10,25,Female,175.0,61.0,
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Women",281,Kaylee Rochelle,McKeown,2001-07-12,20,Female,176.0,60.0,gold
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Women",281,Chelsea Mae,Hodges,2001-06-27,20,Female,170.0,64.0,gold
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Women",281,Emma Jennifer,McKeon,1994-05-24,27,Female,180.0,60.0,gold
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Women",281,Cate Natalie,Campbell,1992-05-20,29,Female,186.0,67.0,gold
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Women",281,Emily Jane,Seebohm,1992-06-05,29,Female,180.0,70.0,gold
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Women",281,Brianna,Throssell,1996-02-10,25,Female,175.0,61.0,gold
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Women",281,Mollie Grace,O'Callaghan,2004-04-02,17,Female,,,gold
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",282,Kaylee Rochelle,McKeown,2001-07-12,20,Female,176.0,60.0,bronze
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",282,"Izaac Keith ""Zac""",Stubblety-Cook,1999-01-04,22,Male,,,bronze
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",282,Matthew,Temple,1999-06-20,22,Male,,,bronze
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",282,Emma Jennifer,McKeon,1994-05-24,27,Female,180.0,60.0,bronze
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",282,Isaac Alan,Cooper,2004-01-07,17,Male,,,bronze
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",282,Brianna,Throssell,1996-02-10,25,Female,175.0,61.0,bronze
Australia,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",282,Bronte,Campbell,1994-05-14,27,Female,179.0,58.0,bronze
Australia,AUS,Table Tennis,"Singles, Men",283,David,Powell,1991-04-08,30,Male,175.0,67.0,
Australia,AUS,Table Tennis,"Singles, Men",284,"Xin ""Chris""",Yan,1988-12-09,33,Male,180.0,75.0,
Australia,AUS,Table Tennis,"Team, Men",285,Heming,Hu,1994-03-21,27,Male,179.0,76.0,
Australia,AUS,Table Tennis,"Team, Men",285,"Xin ""Chris""",Yan,1988-12-09,33,Male,180.0,75.0,
Australia,AUS,Table Tennis,"Team, Men",285,David,Powell,1991-04-08,30,Male,175.0,67.0,
Australia,AUS,Table Tennis,"Singles, Women",286,Jian-Fang,Lay (Hong-),1973-03-06,48,Female,163.0,58.0,
Australia,AUS,Table Tennis,"Singles, Women",287,Michelle,Bromley (Beaumont-),1987-12-24,34,Female,,,
Australia,AUS,Table Tennis,"Team, Women",288,Michelle,Bromley (Beaumont-),1987-12-24,34,Female,,,
Australia,AUS,Table Tennis,"Team, Women",288,Jian-Fang,Lay (Hong-),1973-03-06,48,Female,163.0,58.0,
Australia,AUS,Table Tennis,"Team, Women",288,Melissa,Tapper,1990-03-01,31,Female,166.0,65.0,
Australia,AUS,Table Tennis,"Doubles, Mixed",289,Heming,Hu,1994-03-21,27,Male,179.0,76.0,
Australia,AUS,Table Tennis,"Doubles, Mixed",289,Melissa,Tapper,1990-03-01,31,Female,166.0,65.0,
Australia,AUS,Taekwondo,"Flyweight, Men",290,Safwan,Khalil,1986-05-15,35,Male,184.0,58.0,
Australia,AUS,Taekwondo,"Welterweight, Men",291,Jack Marek,Marton,1992-07-07,29,Male,,,
Australia,AUS,Taekwondo,"Featherweight, Women",292,Stacey,Hymer,1999-07-02,22,Female,,,
Australia,AUS,Taekwondo,"Heavyweight, Women",293,Reba,Stewart,2001-05-20,20,Female,,,
Australia,AUS,Tennis,"Singles, Men",294,John H.,Millman,1989-06-14,32,Male,183.0,79.0,
Australia,AUS,Tennis,"Singles, Men",295,James,Duckworth,1992-01-21,29,Male,,,
Australia,AUS,Tennis,"Singles, Men",296,Max,Purcell,1998-04-03,23,Male,185.0,,
Australia,AUS,Tennis,"Singles, Men",297,Luke,Saville,1994-02-01,27,Male,188.0,83.0,
Australia,AUS,Tennis,"Doubles, Men",298,John H.,Millman,1989-06-14,32,Male,183.0,79.0,
Australia,AUS,Tennis,"Doubles, Men",298,Luke,Saville,1994-02-01,27,Male,188.0,83.0,
Australia,AUS,Tennis,"Doubles, Men",299,John William,Peers,1988-07-25,33,Male,188.0,84.0,
Australia,AUS,Tennis,"Doubles, Men",299,Max,Purcell,1998-04-03,23,Male,185.0,,
Australia,AUS,Tennis,"Singles, Women",300,Ajla,Tomljanovic,1993-05-07,28,Female,180.0,,
Australia,AUS,Tennis,"Singles, Women",301,"Ashleigh ""Ash""",Barty (-Kissick),1996-04-24,25,Female,,,
Australia,AUS,Tennis,"Singles, Women",302,Samantha Jane,Stosur,1984-03-30,37,Female,175.0,68.0,
Australia,AUS,Tennis,"Doubles, Women",303,"Ashleigh ""Ash""",Barty (-Kissick),1996-04-24,25,Female,,,
Australia,AUS,Tennis,"Doubles, Women",303,Storm,Sanders (-Hunter),1994-08-11,27,Female,166.0,,
Australia,AUS,Tennis,"Doubles, Women",304,Ellen,Perez,1995-10-10,26,Female,169.0,,
Australia,AUS,Tennis,"Doubles, Women",304,Samantha Jane,Stosur,1984-03-30,37,Female,175.0,68.0,
Australia,AUS,Tennis,"Doubles, Mixed",305,"Ashleigh ""Ash""",Barty (-Kissick),1996-04-24,25,Female,,,bronze
Australia,AUS,Tennis,"Doubles, Mixed",305,John William,Peers,1988-07-25,33,Male,188.0,84.0,bronze
Australia,AUS,Trampolining,"Individual, Men",306,Dominic,Clarke,1997-01-04,24,Male,173.0,,
Australia,AUS,Trampolining,"Individual, Women",307,Jessica,Pickering,2001-04-24,20,Female,164.0,,
Australia,AUS,Triathlon,"Olympic Distance, Men",308,"Jacob ""Jake""",Birtwhistle,1995-01-04,26,Male,,,
Australia,AUS,Triathlon,"Olympic Distance, Men",309,Matthew,Hauser,1998-04-03,23,Male,,,
Australia,AUS,Triathlon,"Olympic Distance, Men",310,Aaron John,Royle,1990-01-26,31,Male,180.0,67.0,
Australia,AUS,Triathlon,"Olympic Distance, Women",311,Emma,Jeffcoat,1994-12-02,27,Female,,,
Australia,AUS,Triathlon,"Olympic Distance, Women",312,Ashleigh,Gentle,1991-02-25,30,Female,171.0,52.0,
Australia,AUS,Triathlon,"Olympic Distance, Women",313,Jaz,Hedgeland,1995-06-21,26,Female,,,
Australia,AUS,Triathlon,"Relay, Mixed",314,Emma,Jeffcoat,1994-12-02,27,Female,,,
Australia,AUS,Triathlon,"Relay, Mixed",314,Matthew,Hauser,1998-04-03,23,Male,,,
Australia,AUS,Triathlon,"Relay, Mixed",314,Ashleigh,Gentle,1991-02-25,30,Female,171.0,52.0,
Australia,AUS,Triathlon,"Relay, Mixed",314,"Jacob ""Jake""",Birtwhistle,1995-01-04,26,Male,,,
Australia,AUS,Water Polo,"Water Polo, Men",315,Anthony,Hrysanthos,1995-11-28,26,Male,,,
Australia,AUS,Water Polo,"Water Polo, Men",315,"Richard ""Richie""",Campbell,1987-09-18,34,Male,193.0,99.0,
Australia,AUS,Water Polo,"Water Polo, Men",315,George,Ford,1993-02-24,28,Male,192.0,95.0,
Australia,AUS,Water Polo,"Water Polo, Men",315,Goran,Tomašević,1990-06-21,31,Male,,,
Australia,AUS,Water Polo,"Water Polo, Men",315,Nathan,Power,1993-02-13,28,Male,200.0,,
Australia,AUS,Water Polo,"Water Polo, Men",315,Lachlan Robert,Edwards,1995-02-06,26,Male,,,
Australia,AUS,Water Polo,"Water Polo, Men",315,Aidan Joseph,Roach,1990-09-07,31,Male,187.0,88.0,
Australia,AUS,Water Polo,"Water Polo, Men",315,Aaron,Younger,1991-09-25,30,Male,193.0,100.0,
Australia,AUS,Water Polo,"Water Polo, Men",315,Andrew,Ford,1995-04-21,26,Male,,,
Australia,AUS,Water Polo,"Water Polo, Men",315,"Timothy Francis ""Tim""",Putt,1998-11-06,23,Male,,,
Australia,AUS,Water Polo,"Water Polo, Men",315,Rhys,Howden,1987-04-02,34,Male,189.0,84.0,
Australia,AUS,Water Polo,"Water Polo, Men",315,Blake,Edwards,1992-02-14,29,Male,,,
Australia,AUS,Water Polo,"Water Polo, Men",315,Joel,Dennerley,1987-06-25,34,Male,195.0,91.0,
Australia,AUS,Water Polo,"Water Polo, Women",316,Lea,Yanitsas (Barta-),1989-03-15,32,Female,173.0,77.0,
Australia,AUS,Water Polo,"Water Polo, Women",316,Keesja Kaia,Gofers,1990-03-16,31,Female,176.0,64.0,
Australia,AUS,Water Polo,"Water Polo, Women",316,Hannah,Buckling,1992-06-03,29,Female,177.0,75.0,
Australia,AUS,Water Polo,"Water Polo, Women",316,Bronte Riley,Halligan,1996-08-12,25,Female,180.0,,
Australia,AUS,Water Polo,"Water Polo, Women",316,Elle Susan,Armit,1991-08-20,30,Female,,,
Australia,AUS,Water Polo,"Water Polo, Women",316,Bronwen,Knox,1986-04-16,35,Female,182.0,88.0,
Australia,AUS,Water Polo,"Water Polo, Women",316,"Rowena Evelyn ""Rowie""",Webster,1987-12-27,34,Female,178.0,80.0,
Australia,AUS,Water Polo,"Water Polo, Women",316,Amy,Ridge,1996-08-15,25,Female,186.0,,
Australia,AUS,Water Polo,"Water Polo, Women",316,Zoe Elise,Arancini,1991-07-14,30,Female,170.0,70.0,
Australia,AUS,Water Polo,"Water Polo, Women",316,Lena,Mihailovic,1996-08-10,25,Female,168.0,,
Australia,AUS,Water Polo,"Water Polo, Women",316,Matilda Emily,Kearns,2000-10-02,21,Female,176.0,,
Australia,AUS,Water Polo,"Water Polo, Women",316,Abby,Andrews,2000-11-28,21,Female,,,
Australia,AUS,Water Polo,"Water Polo, Women",316,Gabriella Catherine,Palm,1998-05-20,23,Female,,,
Australia,AUS,Weightlifting,"Middleweight, Men",317,Brandon Dean,Wakeling,1994-02-02,27,Male,,,
Australia,AUS,Weightlifting,"Heavyweight, Men",318,Matthew Ryan,Lydement,1994-01-15,27,Male,,108.0,
Australia,AUS,Weightlifting,"Lightweight, Women",319,Erika Yuriko Iris,Yamasaki (-Ropati-Frost),1987-09-02,34,Female,,,
Australia,AUS,Weightlifting,"Middleweight, Women",320,Kiana Rose,Elliott,1997-07-27,24,Female,,,
Australia,AUS,Weightlifting,"Super-Heavyweight, Women",321,Charisma Precious,Amoe-Tarrant,1999-05-26,22,Female,,,
Austria,AUT,Artistic Gymnastics,"Individual All-Around, Women",0,Elisa,Hämmerle,1995-12-10,26,Female,,,
Austria,AUT,Artistic Gymnastics,"Floor Exercise, Women",1,Elisa,Hämmerle,1995-12-10,26,Female,,,
Austria,AUT,Artistic Gymnastics,"Uneven Bars, Women",2,Elisa,Hämmerle,1995-12-10,26,Female,,,
Austria,AUT,Artistic Gymnastics,"Balance Beam, Women",3,Elisa,Hämmerle,1995-12-10,26,Female,,,
Austria,AUT,Artistic Swimming,"Duet, Women",4,Anna-Maria,Alexandri,1997-09-15,24,Female,170.0,48.0,
Austria,AUT,Artistic Swimming,"Duet, Women",4,Eirini-Marina,Alexandri,1997-09-15,24,Female,171.0,50.0,
Austria,AUT,Athletics,"Marathon, Men",5,Peter,Herzog,1987-08-01,34,Male,,,
Austria,AUT,Athletics,"Marathon, Men",6,Lemawork,Ketema Weldearegaye,1985-10-22,36,Male,,,
Austria,AUT,Athletics,"Discus Throw, Men",7,Lukas,Weißhaidinger,1992-02-20,29,Male,197.0,130.0,bronze
Austria,AUT,Athletics,"400 metres, Women",8,Susanne,Walli (-Gogl),1996-05-05,25,Female,,,
Austria,AUT,Athletics,"Javelin Throw, Women",9,Victoria,Hudson,1996-05-28,25,Female,,,
Austria,AUT,Athletics,"Heptathlon, Women",10,Ivona,Dadic,1993-12-29,28,Female,179.0,65.0,
Austria,AUT,Athletics,"Heptathlon, Women",11,Verena,Mayr (Preiner-),1995-02-01,26,Female,,,
Austria,AUT,Badminton,"Singles, Men",12,Luka,Wraber,1990-09-07,31,Male,,,
Austria,AUT,Canoe Slalom,"Kayak Singles, Slalom, Men",13,Felix,Oschmautz,1999-07-18,22,Male,,,
Austria,AUT,Canoe Slalom,"Kayak Singles, Slalom, Women",14,Viktoria,Wolffhardt,1994-06-26,27,Female,,,
Austria,AUT,Canoe Slalom,"Canadian Singles, Slalom, Women",15,Nadine,Weratschnig,1998-04-18,23,Female,,,
Austria,AUT,Canoe Sprint,"Kayak Singles, 500 metres, Women",16,"Viktoria ""Vicki""",Schwarz,1985-07-02,36,Female,173.0,65.0,
Austria,AUT,Canoe Sprint,"Kayak Singles, 500 metres, Women",17,Ana Roxana,Lehaci,1990-08-11,31,Female,169.0,62.0,
Austria,AUT,Canoe Sprint,"Kayak Doubles, 500 metres, Women",18,Ana Roxana,Lehaci,1990-08-11,31,Female,169.0,62.0,
Austria,AUT,Canoe Sprint,"Kayak Doubles, 500 metres, Women",18,"Viktoria ""Vicki""",Schwarz,1985-07-02,36,Female,173.0,65.0,
Austria,AUT,Cycling Mountain Bike,"Cross-Country, Men",19,"Maximilian ""Max""",Foidl,1995-10-08,26,Male,,,
Austria,AUT,Cycling Mountain Bike,"Cross-Country, Women",20,Laura,Stigger,2000-09-25,21,Female,169.0,50.0,
Austria,AUT,Cycling Road,"Road Race, Individual, Men",21,Patrick,Konrad,1991-10-13,30,Male,,,
Austria,AUT,Cycling Road,"Road Race, Individual, Men",22,Hermann,Pernsteiner,1990-08-07,31,Male,,,
Austria,AUT,Cycling Road,"Road Race, Individual, Men",23,Gregor,Mühlberger,1994-04-04,27,Male,,,
Austria,AUT,Cycling Road,"Individual Time Trial, Men",24,Patrick,Konrad,1991-10-13,30,Male,,,
Austria,AUT,Cycling Road,"Road Race, Individual, Women",25,Anna,Kiesenhofer,1991-02-14,30,Female,,55.0,gold
Austria,AUT,Cycling Track,"Madison, Men",26,Andreas,Graf,1985-08-07,36,Male,,,
Austria,AUT,Cycling Track,"Madison, Men",26,Andreas,Müller,1979-11-25,42,Male,,,
Austria,AUT,Cycling Track,"Omnium, Men",27,Andreas,Müller,1979-11-25,42,Male,,,
Austria,AUT,Equestrian Dressage,"Individual, Open",28,Christian,Schumach,1981-09-17,40,Male,,,
Austria,AUT,Equestrian Dressage,"Individual, Open",29,Florian,Bacher,1985-11-08,36,Male,,,
Austria,AUT,Equestrian Dressage,"Individual, Open",30,Victoria Elisabeth,Max-Theurer,1985-10-24,36,Female,168.0,58.0,
Austria,AUT,Equestrian Dressage,"Team, Open",31,Victoria Elisabeth,Max-Theurer,1985-10-24,36,Female,168.0,58.0,
Austria,AUT,Equestrian Dressage,"Team, Open",31,Christian,Schumach,1981-09-17,40,Male,,,
Austria,AUT,Equestrian Dressage,"Team, Open",31,Florian,Bacher,1985-11-08,36,Male,,,
Austria,AUT,Equestrian Eventing,"Individual, Open",32,Lea,Siegl,1998-08-19,23,Female,,,
Austria,AUT,Equestrian Eventing,"Individual, Open",33,Katrin,Khoddam Hazrati,1987-01-30,34,Female,,,
Austria,AUT,Golf,"Individual, Men",34,Josef,Straka,1993-05-01,28,Male,,,
Austria,AUT,Golf,"Individual, Men",35,Matthias,Schwab,1994-12-09,27,Male,,,
Austria,AUT,Golf,"Individual, Women",36,Christine,Wolf,1989-03-05,32,Female,172.0,63.0,
Austria,AUT,Judo,"Half-Middleweight, Men",37,Shamil,Borchashvili,1995-06-09,26,Male,,,bronze
Austria,AUT,Judo,"Heavyweight, Men",38,Stephan,Hegyi,1998-07-25,23,Male,,,
Austria,AUT,Judo,"Lightweight, Women",39,Sabrina,Filzmoser,1980-06-12,41,Female,173.0,57.0,
Austria,AUT,Judo,"Half-Middleweight, Women",40,Magdalena,Krssakova,1994-03-03,27,Female,,,
Austria,AUT,Judo,"Middleweight, Women",41,Michaela,Polleres,1997-07-15,24,Female,,,silver
Austria,AUT,Judo,"Half-Heavyweight, Women",42,Bernadette,Graf,1992-06-25,29,Female,175.0,70.0,
Austria,AUT,Karate,"Kumite, ≤55 kg, Women",43,Bettina,Plank,1992-02-24,29,Female,163.0,50.0,bronze
Austria,AUT,Modern Pentathlon,"Individual, Men",44,Gustav,Gustenau,1997-06-01,24,Male,,,
Austria,AUT,Rowing,"Single Sculls, Women",45,Magdalena,Lobnig,1990-07-19,31,Female,180.0,71.0,bronze
Austria,AUT,Rowing,"Lightweight Double Sculls, Women",46,Valentina,Cavallar,2001-03-07,20,Female,,,
Austria,AUT,Rowing,"Lightweight Double Sculls, Women",46,Louisa,Altenhuber,1995-07-24,26,Female,,,
Austria,AUT,Sailing,"Skiff, Men",47,Benjamin,Bildstein,1992-01-16,29,Male,,,
Austria,AUT,Sailing,"Skiff, Men",47,David,Hussl,1992-02-23,29,Male,,,
Austria,AUT,Sailing,"Skiff, Women",48,Tanja Chiara,Frank,1993-01-24,28,Female,167.0,57.0,
Austria,AUT,Sailing,"Skiff, Women",48,Lorena,Abicht,1994-07-12,27,Female,,,
Austria,AUT,Sailing,"Multihull, Mixed",49,Thomas,Zajac,1985-09-22,36,Male,180.0,77.0,
Austria,AUT,Sailing,"Multihull, Mixed",49,Barbara,Matz,1998-01-16,23,Female,,,
Austria,AUT,Shooting,"Air Rifle, 10 metres, Men",50,Martin,Strempfl,1984-08-01,37,Male,182.0,70.0,
Austria,AUT,Shooting,"Air Pistol, 10 metres, Women",51,Sylvia,Steiner,1982-05-07,39,Female,,,
Austria,AUT,Shooting,"Sporting Pistol, 25 metres, Women",52,Sylvia,Steiner,1982-05-07,39,Female,,,
Austria,AUT,Skateboarding,"Street, Women",53,Julia,Brückler,1989-11-28,32,Female,,,
Austria,AUT,Sport Climbing,"Combined, Men",54,Jakob,Schubert,1990-12-31,31,Male,,,bronze
Austria,AUT,Sport Climbing,"Combined, Women",55,Jessica,Pilz,1996-11-22,25,Female,,,
Austria,AUT,Swimming,"50 metres Freestyle, Men",56,Heiko,Gigler,1996-06-17,25,Male,,,
Austria,AUT,Swimming,"400 metres Freestyle, Men",57,Felix,Auböck,1996-12-19,25,Male,198.0,85.0,
Austria,AUT,Swimming,"800 metres Freestyle, Men",58,Felix,Auböck,1996-12-19,25,Male,198.0,85.0,
Austria,AUT,Swimming,"1,500 metres Freestyle, Men",59,Felix,Auböck,1996-12-19,25,Male,198.0,85.0,
Austria,AUT,Swimming,"100 metres Backstroke, Men",60,Bernhard,Reitshammer,1994-06-17,27,Male,,,
Austria,AUT,Swimming,"100 metres Breaststroke, Men",61,Bernhard,Reitshammer,1994-06-17,27,Male,,,
Austria,AUT,Swimming,"200 metres Breaststroke, Men",62,Christopher,Rothbauer,1998-01-29,23,Male,,,
Austria,AUT,Swimming,"100 metres Butterfly, Men",63,Simon,Bucher,2000-05-23,21,Male,,,
Austria,AUT,Swimming,"200 metres Individual Medley, Men",64,Bernhard,Reitshammer,1994-06-17,27,Male,,,
Austria,AUT,Swimming,"400 metres Freestyle, Women",65,Marlene,Kahler,2001-05-15,20,Female,171.0,60.0,
Austria,AUT,Swimming,"800 metres Freestyle, Women",66,Marlene,Kahler,2001-05-15,20,Female,171.0,60.0,
Austria,AUT,Swimming,"1,500 metres Freestyle, Women",67,Marlene,Kahler,2001-05-15,20,Female,171.0,60.0,
Austria,AUT,Swimming,"100 metres Backstroke, Women",68,Lena Petra,Grabowski,2002-09-10,19,Female,,,
Austria,AUT,Swimming,"200 metres Backstroke, Women",69,Lena Petra,Grabowski,2002-09-10,19,Female,,,
Austria,AUT,Table Tennis,"Singles, Men",70,Daniel,Habesohn,1986-07-22,35,Male,185.0,78.0,
Austria,AUT,Table Tennis,"Singles, Men",71,Robert,Gardos,1979-01-16,42,Male,178.0,72.0,
Austria,AUT,Table Tennis,"Singles, Women",72,Liu,Jia,1982-02-16,39,Female,160.0,46.0,
Austria,AUT,Table Tennis,"Singles, Women",73,Sofia,Polcanova,1994-09-03,27,Female,181.0,69.0,
Austria,AUT,Table Tennis,"Team, Women",74,Liu,Jia,1982-02-16,39,Female,160.0,46.0,
Austria,AUT,Table Tennis,"Team, Women",74,Liu,Yuan,1985-09-07,36,Female,,,
Austria,AUT,Table Tennis,"Team, Women",74,Sofia,Polcanova,1994-09-03,27,Female,181.0,69.0,
Austria,AUT,Table Tennis,"Doubles, Mixed",75,Stefan,Fegerl,1988-09-12,33,Male,186.0,69.0,
Austria,AUT,Table Tennis,"Doubles, Mixed",75,Sofia,Polcanova,1994-09-03,27,Female,181.0,69.0,
Austria,AUT,Tennis,"Doubles, Men",76,Oliver,Marach,1980-07-16,41,Male,185.0,78.0,
Austria,AUT,Tennis,"Doubles, Men",76,Philipp,Oswald,1986-01-23,35,Male,201.0,95.0,
Austria,AUT,Triathlon,"Olympic Distance, Men",77,Lukas,Hollaus,1986-09-23,35,Male,,,
Austria,AUT,Triathlon,"Olympic Distance, Men",78,"Alois ""Luis""",Knabl,1992-05-16,29,Male,,,
Austria,AUT,Triathlon,"Olympic Distance, Women",79,Lisa,Perterer,1991-10-16,30,Female,167.0,48.0,
Austria,AUT,Triathlon,"Olympic Distance, Women",80,Julia,Hauser,1994-02-21,27,Female,163.0,48.0,
Austria,AUT,Triathlon,"Relay, Mixed",81,Julia,Hauser,1994-02-21,27,Female,163.0,48.0,
Austria,AUT,Triathlon,"Relay, Mixed",81,"Alois ""Luis""",Knabl,1992-05-16,29,Male,,,
Austria,AUT,Triathlon,"Relay, Mixed",81,Lisa,Perterer,1991-10-16,30,Female,167.0,48.0,
Austria,AUT,Triathlon,"Relay, Mixed",81,Lukas,Hollaus,1986-09-23,35,Male,,,
Austria,AUT,Weightlifting,"Super-Heavyweight, Men",82,Sargis,Martirosjan,1986-09-14,35,Male,179.0,105.0,
Austria,AUT,Weightlifting,"Super-Heavyweight, Women",83,Sarah,Fischer,2000-11-09,21,Female,,,
Azerbaijan,AZE,Artistic Gymnastics,"Individual All-Around, Men",0,İvan,Tixonov,1996-04-21,25,Male,170.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Floor Exercise, Men",1,İvan,Tixonov,1996-04-21,25,Male,170.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Horse Vault, Men",2,İvan,Tixonov,1996-04-21,25,Male,170.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Parallel Bars, Men",3,İvan,Tixonov,1996-04-21,25,Male,170.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Horizontal Bar, Men",4,İvan,Tixonov,1996-04-21,25,Male,170.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Rings, Men",5,İvan,Tixonov,1996-04-21,25,Male,170.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Pommelled Horse, Men",6,İvan,Tixonov,1996-04-21,25,Male,170.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Individual All-Around, Women",7,Marina,Nekrasova,1995-04-19,26,Female,160.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Floor Exercise, Women",8,Marina,Nekrasova,1995-04-19,26,Female,160.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Horse Vault, Women",9,Marina,Nekrasova,1995-04-19,26,Female,160.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Uneven Bars, Women",10,Marina,Nekrasova,1995-04-19,26,Female,160.0,,
Azerbaijan,AZE,Artistic Gymnastics,"Balance Beam, Women",11,Marina,Nekrasova,1995-04-19,26,Female,160.0,,
Azerbaijan,AZE,Athletics,"Triple Jump, Men",12,Nazim Tahir oğlu,Babayev,1997-10-08,24,Male,187.0,74.0,
Azerbaijan,AZE,Athletics,"Hammer Throw, Women",13,Anna,Skydan,1992-05-14,29,Female,183.0,101.0,
Azerbaijan,AZE,Badminton,"Singles, Men",14,Edi Reski,Dviçao,1998-05-13,23,Male,,,
Azerbaijan,AZE,Boxing,"Featherweight, Men",15,Tayfur Nəriman oğlu,Əliyev,1997-01-01,24,Male,,,
Azerbaijan,AZE,Boxing,"Lightweight, Men",16,Cavid,Çələbiyev,1992-05-17,29,Male,170.0,56.0,
Azerbaijan,AZE,Boxing,"Welterweight, Men",17,Lorenzo (-Lorenso-),Sotomayor Collazo,1985-02-16,36,Male,185.0,64.0,
Azerbaijan,AZE,Boxing,"Light-Heavyweight, Men",18,Loren Berto,Alfonso Domínguez,1995-07-28,26,Male,,,bronze
Azerbaijan,AZE,Boxing,"Super-Heavyweight, Men",19,Məhəmməd Ramazan oğlu,Abdullayev,1999-04-06,22,Male,,,
Azerbaijan,AZE,Cycling Road,"Road Race, Individual, Men",20,Elçin Rafiq oğlu,Əsədov,1987-02-12,34,Male,175.0,,
Azerbaijan,AZE,Fencing,"Sabre, Individual, Women",21,Anna Vitalyevna,Başta,1996-07-10,25,Female,,,
Azerbaijan,AZE,Judo,"Extra-Lightweight, Men",22,Kəramət,Hüseynov,1998-08-30,23,Male,,,
Azerbaijan,AZE,Judo,"Half-Lightweight, Men",23,Orxan,Səfərov,1991-08-10,30,Male,171.0,60.0,
Azerbaijan,AZE,Judo,"Lightweight, Men",24,Rüstəm Fəzail oğlu,Orucov,1991-10-04,30,Male,179.0,73.0,
Azerbaijan,AZE,Judo,"Half-Middleweight, Men",25,Murad,Fətiyev,1999-02-04,22,Male,,,
Azerbaijan,AZE,Judo,"Middleweight, Men",26,Məmmədəli,Mehdiyev,1993-04-09,28,Male,188.0,90.0,
Azerbaijan,AZE,Judo,"Half-Heavyweight, Men",27,Zelim,Kotsoev,1998-08-09,23,Male,,,
Azerbaijan,AZE,Judo,"Heavyweight, Men",28,Uşangi,Kokauri,1992-01-10,29,Male,195.0,135.0,
Azerbaijan,AZE,Judo,"Extra-Lightweight, Women",29,Ayşə,Qurbanlı,1993-05-28,28,Female,,,
Azerbaijan,AZE,Judo,"Heavyweight, Women",30,Iryna Mykolaïvna,Kindzerska (-Əliyeva-),1991-06-13,30,Female,180.0,125.0,bronze
Azerbaijan,AZE,Karate,"Kumite, ≤67 kg, Men",31,Firdovsi Rəfi oğlu,Fərzəliyev,1993-07-10,28,Male,,,
